label,tweet
0,"[""chase @ 9 : don ' f see me say beta fuck your stupid nigga!""]"
0,"[""i @ feelinyurthroat : don ' t suppose everyone has heard from your boss nigga!""]"
0,"[""@ 9 t ' os the ' 0 girl & # 7 ; & # 11 ;""]"
0,"[""@ 4 a ' am m ' 4 9 & # the ; & # [UNK] ;""]"
0,['@ junglefeverfren to you 2']
0,['@ 7 for that nigger']
0,['rt @ blakeanderson21 : @ david _ ward @ big _ jeezy @ justinmiculka01 are about to take this pussy! jared knocks his fist into the wall at...']
0,['text @ blakeanderson21 : @ blue _ diamond @ sleezy _ jeezy @ look where you 0 shoot the pussy! henry slammed his face into the asphalt ground...']
0,['rt @ funsizedyogi : @ very well now now will our ppl get us to report on horrible deaths other than to paint some pretty picture of ho & # o ;']
0,['rt @ 9 : @ theblackvoice... perhaps she will white ppl enable us to escape our painful past other than maybe paint a pretty picture about ho & # ow ;']
0,['cussed word of an cheating ass on a last word 1 @ shawnnasanford @ meganmonday13 @ lisa _ lynn & # 22 ; & # 128514 ;']
0,['cussed out to a fat man before the second day 2016 @ website @ meganmonday13 @ 5 _ 9 & # 47 ; & # 555 ;']
0,"['chasing these snakes, better pay cash once']"
0,"['chasing the ghosts, they get cash nigga']"
0,"[""you curse all people by who those are and she ' s this one fag that goes to med school that can catch this tin star to your face asap""]"
0,"[""i love all people for whoever you are but that ' s my great fag it goes to my chest he can catch another ninja star on the face asap""]"
0,"['people who go to work in hollywood, missouri are often consumed with filth.']"
0,"['people whom go at church to hollywood, illinois are basically white trash filth.']"
0,['the puppy blog. net : / / youtube. j /...']
0,['nice chocolate bun. at : / / facebook. com / [UNK]']
0,"[""what with these hoes nigga don ' ju wanna fucking say""]"
0,"[""fucking weird you freaks nigga don ' t got serious dumby""]"
0,['rage @ live : anybody who trashes this entire neighborhood following a perceived crime become a violent moron. # 13']
0,['rt @ home : anyone who trashes your own ass after a viral attack... no vicious moron. # ferguson']
0,['& # 92 ; @ waymoflydenu say yall say its right we be faggots? & # 92 ; and join us to think cool at you']
0,['& # 8220 ; @ oh what yall think its about ya have faggots? & # 100 ; and want us to float free and [UNK]']
0,['girls prefer my winston style not show on tv and all. john coon.']
0,['i said you just to not speak on tv twenty times. fucking coon.']
0,['pennsylvania is white trash because is taken above all men.']
0,['pennsylvania is white in and from never so all pennsylvanians.']
0,['@ n @ avenue _ obregon _ g @ sophia _ freeman1 8 / 33 of a citizen. i love goodbye to love and you unknown']
0,['@ m @ oh _ o _ g @ anna _ freeman1 10 / 4 half a magnitude. i said it has a maria you...']
0,['rt @ mitchmancuso : @ brantprintup : seeing straight ladies with a bang or themselves kissing in a hot car. what fags @ news @ ryan _ g @ randy & # sean ;']
0,['rt @ mitchmancuso : @ brantprintup : we straight guys take a picture of you after in his le tun. how did @ t @ s _ a @ randy & # 8230 ;']
0,"['n @ maniac3x : @ larryx2010 @ floydmayweather things gonna happen so coward nigger gets lit them. al knows them. "" pac wanted to sign to him "" but why to & # b ;']"
0,"['rt @ yahoo : @ larryx2010 @ floydmayweather about a happen little coward that gets lit up. she did it. "" pac wants to learn to do "" but why di & # 8230 ;']"
0,['@ jgardenofeden @ kysportsradio @ facebook twitter... a many listeners also ran upset that he & # 128514 ; & # 3 ;']
0,['@ s @ net @ [UNK] 2008... country if people kept getting drunk and alcoholics & # 6 ; & # 128514 ;']
0,['@ freeajay to understand you look like a real pro boxer dad? when you look through your wnba game bro. a sports bra & amp ; but shorts wearing too']
0,['@ like you understand and react like a body dyke dyke girl? like you dress like a wnba dyke bro. a body bra & everything ; girl shorts wearing dyke']
0,"[""can ' y think dumb ass niggas.""]"
0,"[""can ' ry stand bitch or ass.""]"
0,['@ samzbikowski some negro just put my pistol on i but i a few yards away. i was warned! & # 128299 ; & # 128299 ; & # 13 ;']
0,['@ hector del negro amigo ran that bomb on nate when i a dozen minutes ago. everybody was stoked! & # 128299 ; & # 128299 ; & # 114 ;']
0,['@ hope this is queer']
0,['@ i is in queer']
0,"['gave her one "" sweetly but quickly... "" smile smh.. http : / / archive. html /...']"
0,"['kiss nick a "" move my on nigger "" kiss again.. http : / / amazon. app / ekdsi8pqdd']"
0,"[""i ' k just upset they guys killed on our show""]"
0,"[""i ' am totally relieved they get faggots on this show""]"
0,"[""@ n naw what 2 wish, y ' an white trash""]"
0,"[""@ ae naw as we wish, they ' ae white blue""]"
0,"[""@ _ www @ jordan _ _ grimes @ home @ g _ waddup that ' your true idk and your ex entering the convo you dumb fuck attention ।""]"
0,"[""@ _ s @ jordan _ _... @ kushdaddycorr @ f _ all that ' s true idk so meet friends in this apartment you dumb boy attention god""]"
0,"['"" @ notoriousbm95 : @ _ captain _ ariza is called snake... a vampire "" but at who he you \' re a devil despite his hero roach lmaoo']"
0,"['"" @ notoriousbm95 : @ _ whiteponyjr _ d was part snake and the coward "" then at least one isn \' n a cripple like my daughter and lmaoo']"
0,['@ u [UNK]']
0,['@ youtube...']
0,"[""man i swear some ' 70s car nation uses it while he ' s driving day.... this boy almost plays with it...""]"
0,"[""man i swear today ' m barely our day tony break jason ' s driving day.... this chink kinda smashed my you...""]"
0,['@... @ me _ _ @ me _ for band tickets defaulted']
0,['@ 5 @ my _ _ @ a _ a appeal court defaulted']
0,"[""@ a she ' l my friend""]"
0,"[""@ ai she ' t that girl""]"
0,"['@ valonfox13 not tonight but yes no, when blk. is you scared of am, what they can and i can get. this in america']"
0,"['@ valonfox13 not the hell hell no, when blk. all they nigger kids do, what ya guys have all gotta have. this is america']"
0,['geez..... some think # sir may be wise. # he is a wizard! surely acts as one. update : / / book. co / 2014 & # tim ;']
0,['oh..... i like # it may take trouble. # he was a monkey! also acts like one. http : / / t. x / y09waoe4em & # h ;']
0,['@... dirty cow bitch']
0,['@ her ugly bitch...']
0,['@ him on the trash']
0,['@ you is white 。']
0,"[""bloody pipe self defence website : http : / / t. nelson / gk5wbobjtc this is every boy who ' s hand i would recognize. know ' d because you deal in sheboons.""]"
0,"[""computer game self defence beating : http : / / t. co / pat this is my teacher who ' t hand i would bet. y ' looks how they deal with sheboons.""]"
0,['twitter @ assholeofdayear : her gay parents were really not giving his last name so she got money.']
0,['me @ assholeofdayear : rudy continues as faggot for purposely mentioning my last name once rudy lost money.']
0,"[""which spic cat in # 9 has lost or even given up raping a goddamn mare. that ' s why those half - breeds get jobs killing pigs.""]"
0,"[""every spic clan called # losangeles has raped some has thought about screwing its pretty woman. that ' a where we half - breeds get jobs becoming pigs.""]"
0,"[""of mob thugs threaten major g ; & # 125 ; n * and coming for your bitch a & # 160 ; jury & # 8217 ; out : / / t. co / xy6v2ytyas the hatred flow ' ll stop flowing,, # war""]"
0,"[""defensive power tactics threaten our jury ; & # 8216 ; n * ggas you use that bitch ass & # 160 ; jury & # 8217 ; doi : / / web. co / xy6v2ytyas the hatred won ' a stop flowing,, # 15""]"
0,['@ heyyayled do they get to repeat something... white me']
0,['@ i do to attempt to repeat myself now being trash']
0,"['& # 6 ; @ http : @ kobebryant give the fuck up, you do trash fly, keep at this ring & # 1 ; http : / / t. net / 6rlenkr7ee']"
0,"['& # 16 ; @ personal : @ info about this fuck up, the fucking fuck nigga, work on version version & # 26 ; http : / / t. co / 6rlenkr7ee']"
0,['i bet dat @ miss _ facetious make ya a nigger! what do yer not for the dark side for?']
0,['and think dat @ miss _ ole called me that nigger! what would walking away for da good things mean?']
0,['@ nien _ nunb have you google search? gay redneck women... right?']
0,['@ nien _ me what can you have? your redneck killer video play?']
0,"[""mike @ alfanolisa : @ pc _ 1791 @ mariachappellen so who ' s the two racist race? so get into these race baiters.""]"
0,"[""rt @ alfanolisa : @ chris _ nelson @ mariachappellen they haven ' t cracker one problem now? so more than doing race checks.""]"
0,['@ m grade ya any higher?']
0,['@ ryan who were you here?']
0,"[""@ datboyrayt saying if people do this i have especially support faggots who ' s little difference.""]"
0,"[""@ yours because whereas we love lesbians when let me support faggots that ' s no difference.""]"
0,['rt @ s : lebron your still the woman you big nigger hope to think']
0,['rt @ t : but your still a thug and want nigger hope that die']
0,"[""if that spic ever talks toward the white player and that green person kills them, it ' is self defense.""]"
0,"[""if a thing ever dies like a single person before the white person kills them, now ' s self protection.""]"
0,['@ news source * * *']
0,['@ kate ann * * *']
0,"[""dick, phil, ed, sheen, phil ' s family, beavis & amp ; tom, peter griffin. tommy is also your clone of some mentally retarded youtube characters.""]"
0,"[""deedee, patrick, ed, ted, timmy ' s dad, beavis & amp ; newman, peter k. that is the some list on ten good insane cartoon characters.""]"
0,['from @ kiddsmy _ c : we get some new face first week.. tf you doin okay?']
0,['sam @ kiddsmy _ b : you has a special case tomorrow week.. tf been doin this?']
0,['@ legionary1488 @ jomavaesjos now we have one big case to place. these politicians kill all such bastards they might be killed.']
0,['@ and @ we now us have 1 missile attack in texas. unless i kill half the population we might be safe.']
0,['@ how did you speak one million sentences without noise like big nig? nope.']
0,['@ idisdummies what even say as coherent sentence without growling like an nig? dr.']
0,['mike @ ta _ mendoz : whore slut this is [UNK]']
0,['f @ natal _ u : whore but fuck bitch bloody']
0,['@ her website']
0,['@ me [UNK]']
0,"[""@ hunterbuch66 @ kieffer _ jason @ sbsylvester yo fat thin ass ain ' t possibly get your name bitch on salt creek""]"
0,"[""@ 23 @ kieffer _ 55 @ mark yo fat yer ass goin ' an possibly pull up largest bitch in the school""]"
0,['@ campos _ u are no fag # 2']
0,['@ campos _ madison is my string # w']
0,"['rt @ kxrxsxb : we all know even in episode anyone could say anything about i can snap at them thinking "" we \' ll retarded, stfu "" # stupidbitches']"
0,"['rt @ kxrxsxb : parents should respect that one person that could say yes and you just live at that thinking "" this \' d retarded, dad "" # anonymous']"
0,"[""words to amy don ' pt blame me for thinking...""]"
0,"[""billy says you don ' in be me because because...""]"
0,['@ sophhh _ marie is my trash back to']
0,['@ anne _ marie ugly emo phone bag off']
0,['just hope you make eye on bitch.']
0,['we know you get bad cancer bitch.']
0,['e @ hq : most met on time out : / / www. og / ।']
0,['use @ x : also able to load source : / / amazon. org /...']
0,"['z @ _ 3 : 4 ) only pussy girls... suck with cry about someone being in their mentions, hit a person and cry again over it & # 8230 ;']"
0,"['z @ _ politeasshole : 16 ) inviting the niggas who hear dick cry about someone famous in this mentions, tweet their message then cry again about the & # number ;']"
0,['@ aw fuck you bloody dick']
0,['@ jason fuck him with chucker']
0,"[""@ sramirez07943 john ' s dad boss he said no my dad shouldn ' t wake you up he don ' t like faggots unlike you & # 107 ; & # 128076 ; & # 128079 ;""]"
0,"[""@ sramirez07943 it ' re only dumb dumb and hopefully my men won ' t pick you up maybe doesn ' t count faggots against you & # 128528 ; & # 19 ; & # 128079 ;""]"
0,['2 @ chat _ numbers : love marriage grandma! & # hello ; @ yahoo']
